Rank,University,Location,Overall Score,Overall Teaching Score,Research Score,Research Quality,Industry Income Score,International Outlook Score
2028,Al-Zahrawi University College,Iraq,0.0,0.0,0.0,0.0,0.0,0.0
2029,Ambrose Alli University,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0
2030,American University in Dubai,United Arab Emirates,0.0,0.0,0.0,0.0,0.0,0.0
2031,American University in the Emirates (AUE),United Arab Emirates,0.0,0.0,0.0,0.0,0.0,0.0
2032,American University of Ras Al Khaimah,United Arab Emirates,0.0,0.0,0.0,0.0,0.0,0.0
2033,"Amity University, Chhattisgarh",India,0.0,0.0,0.0,0.0,0.0,0.0
2034,"Amity University, Gwalior",India,0.0,0.0,0.0,0.0,0.0,0.0
2035,Amity University - Kolkata,India,0.0,0.0,0.0,0.0,0.0,0.0
2036,"Amity University, Mumbai",India,0.0,0.0,0.0,0.0,0.0,0.0
2037,Amman Arab University,Jordan,0.0,0.0,0.0,0.0,0.0,0.0
2038,Amref International University,Kenya,0.0,0.0,0.0,0.0,0.0,0.0
2039,Anhuac University,Mexico,0.0,0.0,0.0,0.0,0.0,0.0
2040,Andijan Machine-Building Institute,Uzbekistan,0.0,0.0,0.0,0.0,0.0,0.0
2041,Andijan State Medical Institute,Uzbekistan,0.0,0.0,0.0,0.0,0.0,0.0
2042,Andijan State Pedagogical Institute (ASPI),Uzbekistan,0.0,0.0,0.0,0.0,0.0,0.0
2043,Andijan State University,Uzbekistan,0.0,0.0,0.0,0.0,0.0,0.0
2044,Andrs Bello Catholic University (UCAB),Venezuela,0.0,0.0,0.0,0.0,0.0,0.0
2045,Anglo-American University,Czechia,0.0,0.0,0.0,0.0,0.0,0.0
2046,Ankara Science University,Turkey,0.0,0.0,0.0,0.0,0.0,0.0
2047,Arab American University,Palestine,0.0,0.0,0.0,0.0,0.0,0.0
2048,Arab Open University,Kuwait,0.0,0.0,0.0,0.0,0.0,0.0
2049,Arak University of Technology,Iran,0.0,0.0,0.0,0.0,0.0,0.0
2050,Arish University,Egypt,0.0,0.0,0.0,0.0,0.0,0.0
2051,Arkin University of Creative Arts and Design (ARUCAD),Northern Cyprus,0.0,0.0,0.0,0.0,0.0,0.0
2052,Armenian National Agrarian University,Armenia,0.0,0.0,0.0,0.0,0.0,0.0
2053,Arts University Bournemouth,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
2054,Arts University Plymouth,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
2055,Arturo Prat University,Chile,0.0,0.0,0.0,0.0,0.0,0.0
2056,Asahi University,Japan,0.0,0.0,0.0,0.0,0.0,0.0
2057,Asfendiyarov Kazakh National Medical University,Kazakhstan,0.0,0.0,0.0,0.0,0.0,0.0
2058,A'Sharqiyah University,Oman,0.0,0.0,0.0,0.0,0.0,0.0
2059,Ashikaga University,Japan,0.0,0.0,0.0,0.0,0.0,0.0
2060,Ashoka University,India,0.0,0.0,0.0,0.0,0.0,0.0
2061,Ashur University,Iraq,0.0,0.0,0.0,0.0,0.0,0.0
2062,Astana International University AIU,Kazakhstan,0.0,0.0,0.0,0.0,0.0,0.0
2063,Astana Medical University,Kazakhstan,0.0,0.0,0.0,0.0,0.0,0.0
2064,Atlas University,Turkey,0.0,0.0,0.0,0.0,0.0,0.0
2065,Atma Jaya Catholic University of Indonesia,Indonesia,0.0,0.0,0.0,0.0,0.0,0.0
2066,Atyrau University,Kazakhstan,0.0,0.0,0.0,0.0,0.0,0.0
2067,Audencia,France,0.0,0.0,0.0,0.0,0.0,0.0
2068,Autonomous University of Chiapas,Mexico,0.0,0.0,0.0,0.0,0.0,0.0
2069,Azerbaijan Medical University,Azerbaijan,0.0,0.0,0.0,0.0,0.0,0.0
2070,Azerbaijan State University of Economics,Azerbaijan,0.0,0.0,0.0,0.0,0.0,0.0
2071,Azerbaijan Technical University (AzTU),Azerbaijan,0.0,0.0,0.0,0.0,0.0,0.0
2072,Azerbaijan University,Azerbaijan,0.0,0.0,0.0,0.0,0.0,0.0
2073,Azerbaijan University of Architecture and Construction,Azerbaijan,0.0,0.0,0.0,0.0,0.0,0.0
2074,"Bacha Khan University, Charsadda",Pakistan,0.0,0.0,0.0,0.0,0.0,0.0
2075,Badr University in Cairo (BUC),Egypt,0.0,0.0,0.0,0.0,0.0,0.0
2076,Bakrie University,Indonesia,0.0,0.0,0.0,0.0,0.0,0.0
2077,Baku Engineering University,Azerbaijan,0.0,0.0,0.0,0.0,0.0,0.0
2078,Baku Higher Oil School,Azerbaijan,0.0,0.0,0.0,0.0,0.0,0.0
2079,Baku Slavic University,Azerbaijan,0.0,0.0,0.0,0.0,0.0,0.0
2080,Bandirma Onyedi Eyll University,Turkey,0.0,0.0,0.0,0.0,0.0,0.0
2081,Barawa International University,Somalia,0.0,0.0,0.0,0.0,0.0,0.0
2082,Basrah University College of Science and Technology,Iraq,0.0,0.0,0.0,0.0,0.0,0.0
2083,Bath Spa University,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
2084,Batterjee Medical College,Saudi Arabia,0.0,0.0,0.0,0.0,0.0,0.0
2085,Bayburt University,Turkey,0.0,0.0,0.0,0.0,0.0,0.0
2086,Baze University,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0
2087,Beaconhouse National University,Pakistan,0.0,0.0,0.0,0.0,0.0,0.0
2088,Bells University of Technology,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0
2089,Benson Idahosa University,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0
2090,Bentley University,United States,0.0,0.0,0.0,0.0,0.0,0.0
2091,Beykent University,Turkey,0.0,0.0,0.0,0.0,0.0,0.0
2092,Bilad Alrafidain University,Iraq,0.0,0.0,0.0,0.0,0.0,0.0
2093,Birmingham Newman University,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
2094,Biruni University,Turkey,0.0,0.0,0.0,0.0,0.0,0.0
2095,Bishop Grosseteste University,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
2096,Bohdan Khmelnytsky National University of Cherkasy,Ukraine,0.0,0.0,0.0,0.0,0.0,0.0
2097,Bowen University,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0
2098,Buckinghamshire New University,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
2099,Budapest Business School,Hungary,0.0,0.0,0.0,0.0,0.0,0.0
2100,Bukhara State University,Uzbekistan,0.0,0.0,0.0,0.0,0.0,0.0
2101,Bundelkhand University,India,0.0,0.0,0.0,0.0,0.0,0.0
2102,Buriram Rajabhat University,Thailand,0.0,0.0,0.0,0.0,0.0,0.0
2103,a University,Turkey,0.0,0.0,0.0,0.0,0.0,0.0
2104,"California State University, Chico",United States,0.0,0.0,0.0,0.0,0.0,0.0
2105,Canadian International College - Cairo Campus of Cape Breton University Canada,Egypt,0.0,0.0,0.0,0.0,0.0,0.0
2106,Catholic University in Erbil,Iraq,0.0,0.0,0.0,0.0,0.0,0.0
2107,Catholic University of vila,Spain,0.0,0.0,0.0,0.0,0.0,0.0
2108,Cebu Technological University,Philippines,0.0,0.0,0.0,0.0,0.0,0.0
2109,Central European University,Austria,0.0,0.0,0.0,0.0,0.0,0.0
2110,Central Luzon State University,Philippines,0.0,0.0,0.0,0.0,0.0,0.0
2111,Centro de Estudios para la Calidad Educativa y la Investigacin Cientfica (CECEIC),Mexico,0.0,0.0,0.0,0.0,0.0,0.0
2112,Centro Universitrio Cesuca,Brazil,0.0,0.0,0.0,0.0,0.0,0.0
2113,Centurion University of Technology and Management,India,0.0,0.0,0.0,0.0,0.0,0.0
2114,CESI,France,0.0,0.0,0.0,0.0,0.0,0.0
2115,CETYS Universidad,Mexico,0.0,0.0,0.0,0.0,0.0,0.0
2116,Chadli Bendjedid El Tarf University,Algeria,0.0,0.0,0.0,0.0,0.0,0.0
2117,Charmo University,Iraq,0.0,0.0,0.0,0.0,0.0,0.0
2118,Chernihiv Polytechnic National University,Ukraine,0.0,0.0,0.0,0.0,0.0,0.0
2119,Cholistan University of Veterinary and Animal Sciences,Pakistan,0.0,0.0,0.0,0.0,0.0,0.0
2120,Cihan University - Duhok,Iraq,0.0,0.0,0.0,0.0,0.0,0.0
2121,Cihan University  Erbil,Iraq,0.0,0.0,0.0,0.0,0.0,0.0
2122,Cihan University Sulaimaniya,Iraq,0.0,0.0,0.0,0.0,0.0,0.0
2123,City University of Macau,Macao,0.0,0.0,0.0,0.0,0.0,0.0
2124,"City University of Science and Information Technology, Peshawar",Pakistan,0.0,0.0,0.0,0.0,0.0,0.0
2125,Civil Aviation Academy,Kazakhstan,0.0,0.0,0.0,0.0,0.0,0.0
2126,College of Business Education,Tanzania,0.0,0.0,0.0,0.0,0.0,0.0
2127,Conservatoire for Dance and Drama,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
2128,Courtauld Institute of Art,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
2129,Cranfield University,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
2130,Daneshpajoohan Pishro Higher Education Institute,Iran,0.0,0.0,0.0,0.0,0.0,0.0
2131,Dawood University of Engineering and Technology,Pakistan,0.0,0.0,0.0,0.0,0.0,0.0
2132,De La Salle  College of Saint Benilde,Philippines,0.0,0.0,0.0,0.0,0.0,0.0
2133,"Delta State University, Abraka",Nigeria,0.0,0.0,0.0,0.0,0.0,0.0
2134,Delta University for Science and Technology,Egypt,0.0,0.0,0.0,0.0,0.0,0.0
2135,Denau Institute of Entrepreneurship and Pedagogy,Uzbekistan,0.0,0.0,0.0,0.0,0.0,0.0
2136,Deraya University,Egypt,0.0,0.0,0.0,0.0,0.0,0.0
2137,Dhaka International University,Bangladesh,0.0,0.0,0.0,0.0,0.0,0.0
2138,DHA Suffa University,Pakistan,0.0,0.0,0.0,0.0,0.0,0.0
2139,Dhofar University,Oman,0.0,0.0,0.0,0.0,0.0,0.0
2140,Dnipro University of Technology,Ukraine,0.0,0.0,0.0,0.0,0.0,0.0
2141,Donetsk National University of Economics and Trade named after Mykhailo Tuhan-Baranovsky (DonNUET),Ukraine,0.0,0.0,0.0,0.0,0.0,0.0
2142,Dovletmammet Azadi Turkmen National Institute of World Languages,Turkmenistan,0.0,0.0,0.0,0.0,0.0,0.0
2143,D. Serikbayev East Kazakhstan Technical University,Kazakhstan,0.0,0.0,0.0,0.0,0.0,0.0
2144,Duhok Polytechnic University,Iraq,0.0,0.0,0.0,0.0,0.0,0.0
2145,EAE Business School,Spain,0.0,0.0,0.0,0.0,0.0,0.0
2146,East West University,Bangladesh,0.0,0.0,0.0,0.0,0.0,0.0
2147,cole Nationale Polytechnique,Algeria,0.0,0.0,0.0,0.0,0.0,0.0
2148,cole Nationale Suprieure Agronomique,Algeria,0.0,0.0,0.0,0.0,0.0,0.0
2149,"cole Nationale Suprieure Agronomique, Algiers",Algeria,0.0,0.0,0.0,0.0,0.0,0.0
2150,cole Nationale Suprieure de Biotechnologie Taoufik Khaznadar (ENSB),Algeria,0.0,0.0,0.0,0.0,0.0,0.0
2151,cole Nationale Suprieure de Journalisme et des Sciences de lInformation (ENSJSI),Algeria,0.0,0.0,0.0,0.0,0.0,0.0
2152,cole Nationale Suprieure de Mcanique et des Microtechniques (ENSMM),France,0.0,0.0,0.0,0.0,0.0,0.0
2153,Ecole Nationale Suprieure d'Hydraulique,Algeria,0.0,0.0,0.0,0.0,0.0,0.0
2154,cole Nationale Suprieure dInformatique (ESI),Algeria,0.0,0.0,0.0,0.0,0.0,0.0
2155,cole Nationale Suprieure Vtrinaire dAlger,Algeria,0.0,0.0,0.0,0.0,0.0,0.0
2156,cole National Polytechnique de Constantine,Algeria,0.0,0.0,0.0,0.0,0.0,0.0
2157,cole Normale Suprieure de Bchar,Algeria,0.0,0.0,0.0,0.0,0.0,0.0
2158,cole Normale Suprieure de Bouzarah,Algeria,0.0,0.0,0.0,0.0,0.0,0.0
2159,cole Normale Suprieure de Kouba,Algeria,0.0,0.0,0.0,0.0,0.0,0.0
2160,cole Normale Suprieure de Laghouat,Algeria,0.0,0.0,0.0,0.0,0.0,0.0
2161,cole Normale Suprieure de Ouargla,Algeria,0.0,0.0,0.0,0.0,0.0,0.0
2162,cole Normale Suprieure dOran,Algeria,0.0,0.0,0.0,0.0,0.0,0.0
2163,cole Normale Suprieure El Katiba Assia Djebar Constantine (ENSC),Algeria,0.0,0.0,0.0,0.0,0.0,0.0
2164,cole Polytechnique dArchitecture et dUrbanisme,Algeria,0.0,0.0,0.0,0.0,0.0,0.0
2165,cole Suprieure de Comptabilit et de Finances de Constantine,Algeria,0.0,0.0,0.0,0.0,0.0,0.0
2166,cole Suprieure en Informatique 8 Mai 1945 de Sidi-Bel-Abbs,Algeria,0.0,0.0,0.0,0.0,0.0,0.0
2167,cole Suprieure en Sciences Appliques de Tlemcen,Algeria,0.0,0.0,0.0,0.0,0.0,0.0
2168,cole Suprieure en Sciences et Technologies de lInformatique et du Numrique (ESTIN),Algeria,0.0,0.0,0.0,0.0,0.0,0.0
2169,Ecotec University,Ecuador,0.0,0.0,0.0,0.0,0.0,0.0
2170,Effat University,Saudi Arabia,0.0,0.0,0.0,0.0,0.0,0.0
2171,Egerton University,Kenya,0.0,0.0,0.0,0.0,0.0,0.0
2172,Egyptian Russian University,Egypt,0.0,0.0,0.0,0.0,0.0,0.0
2173,EIA University,Colombia,0.0,0.0,0.0,0.0,0.0,0.0
2174,Elmergib University,Libya,0.0,0.0,0.0,0.0,0.0,0.0
2175,Emir Abdelkader University of Islamic Sciences,Algeria,0.0,0.0,0.0,0.0,0.0,0.0
2176,Erbil Polytechnic University,Iraq,0.0,0.0,0.0,0.0,0.0,0.0
2177,Escola Superior de Enfermagem do Porto (ESEP),Portugal,0.0,0.0,0.0,0.0,0.0,0.0
2178,Escuela Superior Politcnica de Chimborazo,Ecuador,0.0,0.0,0.0,0.0,0.0,0.0
2179,ESIC University,Spain,0.0,0.0,0.0,0.0,0.0,0.0
2180,ESLSCA University,Egypt,0.0,0.0,0.0,0.0,0.0,0.0
2181,Eszterhzy Kroly Catholic University,Hungary,0.0,0.0,0.0,0.0,0.0,0.0
2182,EURECOM,France,0.0,0.0,0.0,0.0,0.0,0.0
2183,European University,Georgia,0.0,0.0,0.0,0.0,0.0,0.0
2184,European University of Armenia,Armenia,0.0,0.0,0.0,0.0,0.0,0.0
2185,"Evangel University, Akaeze",Nigeria,0.0,0.0,0.0,0.0,0.0,0.0
2186,Externado University of Colombia,Colombia,0.0,0.0,0.0,0.0,0.0,0.0
2187,Falmouth University,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
2188,Fatima Jinnah Women University,Pakistan,0.0,0.0,0.0,0.0,0.0,0.0
2189,"Federal University of Petroleum Resources, Effurun",Nigeria,0.0,0.0,0.0,0.0,0.0,0.0
2190,Fergana Polytechnic Institute,Uzbekistan,0.0,0.0,0.0,0.0,0.0,0.0
2191,Fergana State University,Uzbekistan,0.0,0.0,0.0,0.0,0.0,0.0
2192,Finis Terrae University,Chile,0.0,0.0,0.0,0.0,0.0,0.0
2193,Forman Christian College,Pakistan,0.0,0.0,0.0,0.0,0.0,0.0
2194,Universidad Libre de Colombia,Colombia,0.0,0.0,0.0,0.0,0.0,0.0
2195,Gangadhar Meher University,India,0.0,0.0,0.0,0.0,0.0,0.0
2196,Gautam Buddha University,India,0.0,0.0,0.0,0.0,0.0,0.0
2197,General Sir John Kotelawala Defence University,Sri Lanka,0.0,0.0,0.0,0.0,0.0,0.0
2198,Gift University,Pakistan,0.0,0.0,0.0,0.0,0.0,0.0
2199,Glasgow School of Art,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
2200,Godfrey Okoye University,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0
2201,Government College Women University Faisalabad,Pakistan,0.0,0.0,0.0,0.0,0.0,0.0
2202,"Government College Women University, Sialkot",Pakistan,0.0,0.0,0.0,0.0,0.0,0.0
2203,Guildhall School of Music and Drama,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
2204,Gulf College,Oman,0.0,0.0,0.0,0.0,0.0,0.0
2205,Gulf Medical University,United Arab Emirates,0.0,0.0,0.0,0.0,0.0,0.0
2206,Gulf University,Bahrain,0.0,0.0,0.0,0.0,0.0,0.0
2207,Gulf University for Science and Technology,Kuwait,0.0,0.0,0.0,0.0,0.0,0.0
2208,Gulistan State Pedagogical Institute,Uzbekistan,0.0,0.0,0.0,0.0,0.0,0.0
2209,Gulistan State University,Uzbekistan,0.0,0.0,0.0,0.0,0.0,0.0
2210,Habib University,Pakistan,0.0,0.0,0.0,0.0,0.0,0.0
2211,Hagoromo University of International Studies,Japan,0.0,0.0,0.0,0.0,0.0,0.0
2212,Hakuoh University,Japan,0.0,0.0,0.0,0.0,0.0,0.0
2213,Hme University of Applied Sciences,Finland,0.0,0.0,0.0,0.0,0.0,0.0
2214,Hanseo University,South Korea,0.0,0.0,0.0,0.0,0.0,0.0
2215,Harper Adams University,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
2216,Hartpury University,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
2217,Hasan Kalyoncu University,Turkey,0.0,0.0,0.0,0.0,0.0,0.0
2218,Hawler Medical University,Iraq,0.0,0.0,0.0,0.0,0.0,0.0
2219,Hebron University,Palestine,0.0,0.0,0.0,0.0,0.0,0.0
2220,Higher School of Management  Tlemcen,Algeria,0.0,0.0,0.0,0.0,0.0,0.0
2221,Hiroshima International University,Japan,0.0,0.0,0.0,0.0,0.0,0.0
2222,Hodeida University,Yemen,0.0,0.0,0.0,0.0,0.0,0.0
2223,Ho Technical University,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2224,Hryhorii Skovoroda University in Pereiaslav,Ukraine,0.0,0.0,0.0,0.0,0.0,0.0
2225,Humboldt State University,United States,0.0,0.0,0.0,0.0,0.0,0.0
2226,Iai University of Life Sciences,Romania,0.0,0.0,0.0,0.0,0.0,0.0
2227,IBADAT International University Islamabad,Pakistan,0.0,0.0,0.0,0.0,0.0,0.0
2228,"ICFAI University, Dehradun",India,0.0,0.0,0.0,0.0,0.0,0.0
2229,IFHE Hyderabad,India,0.0,0.0,0.0,0.0,0.0,0.0
2230,Idr University,Turkey,0.0,0.0,0.0,0.0,0.0,0.0
2231,Ilma University,Pakistan,0.0,0.0,0.0,0.0,0.0,0.0
2232,Imam Jaafar Al-Sadiq University,Iraq,0.0,0.0,0.0,0.0,0.0,0.0
2233,IMT Mines Als,France,0.0,0.0,0.0,0.0,0.0,0.0
2234,"Independent University, Bangladesh",Bangladesh,0.0,0.0,0.0,0.0,0.0,0.0
2235,Information Technology University of the Punjab,Pakistan,0.0,0.0,0.0,0.0,0.0,0.0
2236,Institute of Agriculture and Agrotechnologies of Karakalpakstan,Uzbekistan,0.0,0.0,0.0,0.0,0.0,0.0
2237,Institute of Cancer Research,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
2238,"Institute of Engineering and Management, India",India,0.0,0.0,0.0,0.0,0.0,0.0
2239,Institute of Southern Punjab  Multan,Pakistan,0.0,0.0,0.0,0.0,0.0,0.0
2240,Institute of Telecommunications and Informatics of Turkmenistan,Turkmenistan,0.0,0.0,0.0,0.0,0.0,0.0
2241,Instituto Superior de Cincias da Educao da Hula,Angola,0.0,0.0,0.0,0.0,0.0,0.0
2242,Instituto Superior de Cincias da Educao de Benguela,Angola,0.0,0.0,0.0,0.0,0.0,0.0
2243,Instituto Superior de Cincias da Educao do Huambo,Angola,0.0,0.0,0.0,0.0,0.0,0.0
2244,Instituto Superior de Cincias de Educao de Cabinda,Angola,0.0,0.0,0.0,0.0,0.0,0.0
2245,Instituto Superior Politcnico do Bi,Angola,0.0,0.0,0.0,0.0,0.0,0.0
2246,Instituto Superior Politcnico do Cuanza Sul,Angola,0.0,0.0,0.0,0.0,0.0,0.0
2247,Instituto Tecnolgico de Buenos Aires (ITBA),Argentina,0.0,0.0,0.0,0.0,0.0,0.0
2248,Institut Teknologi Nasional Bandung (ITENAS Bandung),Indonesia,0.0,0.0,0.0,0.0,0.0,0.0
2249,Institut Teknologi PLN,Indonesia,0.0,0.0,0.0,0.0,0.0,0.0
2250,International IT University,Kazakhstan,0.0,0.0,0.0,0.0,0.0,0.0
2251,International University of Erbil,Iraq,0.0,0.0,0.0,0.0,0.0,0.0
2252,International University of Rabat,Morocco,0.0,0.0,0.0,0.0,0.0,0.0
2253,Interregional Academy of Personnel Management (IAPM),Ukraine,0.0,0.0,0.0,0.0,0.0,0.0
2254,Iqra University,Pakistan,0.0,0.0,0.0,0.0,0.0,0.0
2255,"Islamic Azad University, Shahr-e-Qods",Iran,0.0,0.0,0.0,0.0,0.0,0.0
2256,Israel Technological University,Ecuador,0.0,0.0,0.0,0.0,0.0,0.0
2257,stanbul Niantai University,Turkey,0.0,0.0,0.0,0.0,0.0,0.0
2258,Istanbul Okan University,Turkey,0.0,0.0,0.0,0.0,0.0,0.0
2259,IT STEP University,Ukraine,0.0,0.0,0.0,0.0,0.0,0.0
2260,IUBAT  International University of Business Agriculture and Technology,Bangladesh,0.0,0.0,0.0,0.0,0.0,0.0
2261,Ivano-Frankivsk National Medical University,Ukraine,0.0,0.0,0.0,0.0,0.0,0.0
2262,Jabir ibn Hayyan University for Medical and Pharmaceutical Sciences,Iraq,0.0,0.0,0.0,0.0,0.0,0.0
2263,Jadara University,Jordan,0.0,0.0,0.0,0.0,0.0,0.0
2264,Jaramogi Oginga Odinga University of Science and Technology,Kenya,0.0,0.0,0.0,0.0,0.0,0.0
2265,"Jaypee University of Engineering and Technology, Guna",India,0.0,0.0,0.0,0.0,0.0,0.0
2266,Jinnah Sindh Medical University,Pakistan,0.0,0.0,0.0,0.0,0.0,0.0
2267,Jizzakh Polytechnic Institute,Uzbekistan,0.0,0.0,0.0,0.0,0.0,0.0
2268,Jizzakh State Pedagogical University,Uzbekistan,0.0,0.0,0.0,0.0,0.0,0.0
2269,John von Neumann University,Hungary,0.0,0.0,0.0,0.0,0.0,0.0
2270,Kabarak University,Kenya,0.0,0.0,0.0,0.0,0.0,0.0
2271,Kamianets-Podlskyi Ivan Ohiienko National University,Ukraine,0.0,0.0,0.0,0.0,0.0,0.0
2272,Karakalpak State University,Uzbekistan,0.0,0.0,0.0,0.0,0.0,0.0
2273,Karshi Engineering Economics Institute,Uzbekistan,0.0,0.0,0.0,0.0,0.0,0.0
2274,Karshi State University,Uzbekistan,0.0,0.0,0.0,0.0,0.0,0.0
2275,Kazakh-British Technical University,Kazakhstan,0.0,0.0,0.0,0.0,0.0,0.0
2276,Kazakh National Womens Teacher Training University,Kazakhstan,0.0,0.0,0.0,0.0,0.0,0.0
2277,Kharkiv Humanitarian-Pedagogical Academy,Ukraine,0.0,0.0,0.0,0.0,0.0,0.0
2278,Kharkiv International Medical University,Ukraine,0.0,0.0,0.0,0.0,0.0,0.0
2279,Kharkiv National Automobile and Highway University,Ukraine,0.0,0.0,0.0,0.0,0.0,0.0
2280,Kharkiv National University of Internal Affairs,Ukraine,0.0,0.0,0.0,0.0,0.0,0.0
2281,Khazar University,Azerbaijan,0.0,0.0,0.0,0.0,0.0,0.0
2282,Khemis Miliana University,Algeria,0.0,0.0,0.0,0.0,0.0,0.0
2283,Kherson State Agrarian and Economic University,Ukraine,0.0,0.0,0.0,0.0,0.0,0.0
2284,Kherson State Maritime Academy,Ukraine,0.0,0.0,0.0,0.0,0.0,0.0
2285,Khmelnytskyi National University,Ukraine,0.0,0.0,0.0,0.0,0.0,0.0
2286,Khyber Medical University,Pakistan,0.0,0.0,0.0,0.0,0.0,0.0
2287,Kibabii University,Kenya,0.0,0.0,0.0,0.0,0.0,0.0
2288,Kimyo International University in Tashkent,Uzbekistan,0.0,0.0,0.0,0.0,0.0,0.0
2289,King Abdullah University of Science and Technology (KAUST),Saudi Arabia,0.0,0.0,0.0,0.0,0.0,0.0
2290,King Danylo University,Ukraine,0.0,0.0,0.0,0.0,0.0,0.0
2291,King Edward Medical University,Pakistan,0.0,0.0,0.0,0.0,0.0,0.0
2292,Kinnaird College for Women,Pakistan,0.0,0.0,0.0,0.0,0.0,0.0
2293,Kisii University,Kenya,0.0,0.0,0.0,0.0,0.0,0.0
2294,Kitami Institute of Technology,Japan,0.0,0.0,0.0,0.0,0.0,0.0
2295,Klaipeda University,Lithuania,0.0,0.0,0.0,0.0,0.0,0.0
2296,Knowledge University,Iraq,0.0,0.0,0.0,0.0,0.0,0.0
2297,Kobe Gakuin University,Japan,0.0,0.0,0.0,0.0,0.0,0.0
2298,Kohsar University Murree,Pakistan,0.0,0.0,0.0,0.0,0.0,0.0
2299,Kokshetau State University,Kazakhstan,0.0,0.0,0.0,0.0,0.0,0.0
2300,Komar University of Science and Technology,Iraq,0.0,0.0,0.0,0.0,0.0,0.0
2301,Komazawa University,Japan,0.0,0.0,0.0,0.0,0.0,0.0
2302,Konan University,Japan,0.0,0.0,0.0,0.0,0.0,0.0
2303,Koya University,Iraq,0.0,0.0,0.0,0.0,0.0,0.0
2304,KPR Institute of Engineering and Technology,India,0.0,0.0,0.0,0.0,0.0,0.0
2305,KTO Karatay University,Turkey,0.0,0.0,0.0,0.0,0.0,0.0
2306,Kumasi Technical University,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2307,Central University of Europe,Georgia,0.0,0.0,0.0,0.0,0.0,0.0
2308,Kuwait College of Science and Technology (KCST),Kuwait,0.0,0.0,0.0,0.0,0.0,0.0
2309,Kyiv National Economic University,Ukraine,0.0,0.0,0.0,0.0,0.0,0.0
2310,Kyoai Gakuen University,Japan,0.0,0.0,0.0,0.0,0.0,0.0
2311,Kyoto Sangyo University,Japan,0.0,0.0,0.0,0.0,0.0,0.0
2312,Kyrgyz-Turkish Manas University,Kyrgyzstan,0.0,0.0,0.0,0.0,0.0,0.0
2313,K. Zhubanov Aktobe Regional University,Kazakhstan,0.0,0.0,0.0,0.0,0.0,0.0
2314,Lagos State University of Education,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0
2315,Lagos State University of Science and Technology,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0
2316,La Salle University (Colombia),Colombia,0.0,0.0,0.0,0.0,0.0,0.0
2317,Law Enforcement Academy of the Republic of Uzbekistan,Uzbekistan,0.0,0.0,0.0,0.0,0.0,0.0
2318,Lebanese French University,Iraq,0.0,0.0,0.0,0.0,0.0,0.0
2319,Leeds Arts University,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
2320,Leeds Conservatoire,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
2321,Leeds Trinity University,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
2322,Lesya Ukrainka Volyn National University,Ukraine,0.0,0.0,0.0,0.0,0.0,0.0
2323,Liaquat University of Medical and Health Sciences (LUMHS),Pakistan,0.0,0.0,0.0,0.0,0.0,0.0
2324,Libyan International Medical University,Libya,0.0,0.0,0.0,0.0,0.0,0.0
2325,Lincoln University College,Malaysia,0.0,0.0,0.0,0.0,0.0,0.0
2326,Liverpool Hope University,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
2327,Liverpool Institute for Performing Arts,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
2328,Liverpool School of Tropical Medicine,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
2329,London Academy of Music and Dramatic Art (LAMDA),United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
2330,London Business School,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
2331,London School of Hygiene and Tropical Medicine,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
2332,Luis Amig Catholic University,Colombia,0.0,0.0,0.0,0.0,0.0,0.0
2333,Lutsk National Technical University,Ukraine,0.0,0.0,0.0,0.0,0.0,0.0
